component_id,closed_px,emitted_px,centroid_row,centroid_col,centroid_lon,centroid_lat,median_distance_to_known_m,assessment
1295,1,1,1041.0,770.0,-119.097,39.7706,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1296,16,12,1045.06,672.88,-119.2102,39.7648,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1297,3,3,1044.0,514.0,-119.3955,39.7621,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1298,15,12,1047.53,310.8,-119.6324,39.7538,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1299,1,1,1044.0,778.0,-119.0875,39.7681,670.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1300,19,11,1051.74,784.32,-119.08,39.7612,922.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1301,1,1,1049.0,767.0,-119.1002,39.7633,400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1302,21,11,1051.24,982.14,-118.8491,39.7656,500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1303,2,2,1050.5,282.5,-119.6653,39.7504,2122.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1304,59,52,1061.19,753.19,-119.116,39.7521,790.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1305,1,1,1051.0,671.0,-119.2122,39.7595,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1306,1,1,1052.0,1000.0,-118.8283,39.7652,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1307,1,1,1053.0,942.0,-118.8959,39.7633,583.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1308,3,2,1055.0,662.0,-119.2226,39.7557,546.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1309,1,1,1054.0,999.0,-118.8294,39.7634,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1310,1,1,1056.0,941.0,-118.897,39.7605,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1311,19,12,1060.68,319.0,-119.6224,39.7422,986.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1312,12,8,1059.83,997.0,-118.8316,39.7581,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1313,36,19,1063.58,622.64,-119.2682,39.747,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1314,1,1,1061.0,763.0,-119.1046,39.7524,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1315,4,4,1065.5,668.0,-119.2153,39.7463,364.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1316,1,1,1066.0,969.0,-118.8641,39.7521,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1318,14,10,1069.21,974.07,-118.8581,39.7493,253.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1319,15,9,1071.8,591.47,-119.3043,39.7389,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1320,1,1,1070.0,660.0,-119.2245,39.7421,700.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1321,7,6,1074.14,658.86,-119.2257,39.7383,651.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1322,1,1,1073.0,669.0,-119.2139,39.7396,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1323,167,89,1086.66,619.53,-119.2712,39.7262,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1324,1,1,1074.0,980.0,-118.8511,39.7451,721.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1325,3,3,1077.0,978.67,-118.8526,39.7423,922.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1326,1,1,1078.0,1581.0,-118.1498,39.7505,1414.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1329,3,3,1080.0,1293.0,-118.4858,39.7449,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1330,4,4,1082.5,972.0,-118.8602,39.7373,1059.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1331,1,1,1085.0,517.0,-119.3907,39.7253,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1332,1,1,1085.0,970.0,-118.8625,39.735,1303.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1333,1,1,1089.0,582.0,-119.3148,39.7232,943.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1334,1,1,1091.0,637.0,-119.2507,39.7227,905.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1335,1,1,1092.0,1576.0,-118.1554,39.7379,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1336,2,2,1094.0,515.5,-119.3922,39.7171,1129.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1337,1,1,1094.0,650.0,-119.2354,39.7203,854.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1338,1,1,1098.0,358.0,-119.5757,39.7096,447.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1339,1,1,1098.0,649.0,-119.2365,39.7166,565.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1340,5,5,1100.2,812.2,-119.0461,39.7182,3649.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1342,8,4,1110.62,832.62,-119.022,39.7092,1644.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1343,3,3,1111.0,596.0,-119.2979,39.7037,1204.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1344,1,1,1110.0,804.0,-119.0554,39.7092,3733.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1345,1,1,1113.0,819.0,-119.0379,39.7068,2961.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1346,1,1,1117.0,811.0,-119.0471,39.703,3231.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1347,17,12,1120.94,371.18,-119.5595,39.6893,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1348,1,1,1120.0,605.0,-119.2871,39.6958,984.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1350,1,1,1124.0,341.0,-119.5946,39.6858,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1351,3,2,1125.67,280.33,-119.6652,39.6827,418.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1352,1,1,1125.0,676.0,-119.2042,39.6929,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1353,1,1,1127.0,595.0,-119.2986,39.6893,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1354,6,5,1129.17,368.67,-119.5622,39.6818,500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1355,30,16,1132.93,597.3,-119.2957,39.684,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1356,30,22,1134.97,273.63,-119.6727,39.6741,406.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1357,10,9,1133.3,538.3,-119.3644,39.6823,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1358,2,2,1130.5,586.5,-119.3084,39.686,519.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1359,4,4,1133.0,829.5,-119.0251,39.689,1163.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1360,8,6,1137.12,370.38,-119.5599,39.6747,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1361,39,23,1142.03,834.38,-119.0192,39.681,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1362,1,1,1137.0,288.0,-119.6559,39.6727,900.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1364,1,1,1142.0,796.0,-119.0639,39.6802,583.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1365,146,104,1153.21,1445.03,-118.3072,39.6811,803.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1366,2,2,1145.5,793.5,-119.0667,39.677,573.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1367,1,1,1146.0,268.0,-119.6789,39.664,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1368,6,3,1150.5,528.0,-119.3759,39.6666,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1369,72,43,1154.17,791.1,-119.0693,39.6691,900.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1370,32,23,1154.03,278.59,-119.6663,39.6571,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1371,5,4,1154.2,515.2,-119.3907,39.6629,714.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1372,1,1,1154.0,804.0,-119.0543,39.6696,500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1374,1,1,1155.0,524.0,-119.3804,39.6624,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1375,1,1,1158.0,312.0,-119.6272,39.6544,1029.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1376,1,1,1158.0,520.0,-119.385,39.6596,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1378,45,39,1169.93,333.16,-119.6022,39.6442,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1379,17,14,1164.82,501.35,-119.4065,39.653,380.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1380,1,1,1162.0,516.0,-119.3895,39.6559,538.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1381,6,6,1166.17,785.33,-119.0757,39.6582,1300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1382,1,1,1171.0,281.0,-119.6629,39.6419,1526.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1383,1,1,1172.0,491.0,-119.4183,39.6463,412.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1384,1,1,1172.0,1723.0,-117.9828,39.6674,8477.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1385,2,2,1173.0,503.5,-119.4037,39.6457,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1386,5,5,1173.8,1718.2,-117.9884,39.6657,8149.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1387,47,23,1182.0,315.53,-119.6223,39.6329,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1388,1,1,1174.0,1308.0,-118.4665,39.6605,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1389,1,1,1175.0,1446.0,-118.3056,39.6615,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1390,1,1,1177.0,297.0,-119.644,39.6369,1992.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1391,1,1,1178.0,482.0,-119.4286,39.6407,565.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1392,1,1,1178.0,1713.0,-117.9944,39.6619,7648.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1393,5,5,1181.0,1444.4,-118.3074,39.656,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1394,1,1,1185.0,1442.0,-118.3101,39.6524,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1395,7,4,1189.14,284.43,-119.6583,39.6256,654.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1396,3,3,1188.0,1435.0,-118.3182,39.6496,538.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1397,3,3,1191.0,309.67,-119.6288,39.6246,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1398,10,10,1193.8,784.0,-119.0765,39.6333,1315.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1399,35,24,1195.63,495.97,-119.4118,39.6252,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1401,1,1,1193.0,296.0,-119.6447,39.6225,1118.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1402,29,22,1201.52,851.59,-118.9976,39.6277,2657.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1403,1,1,1194.0,299.0,-119.6411,39.6217,848.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1405,4,2,1198.5,1448.0,-118.3029,39.6403,1070.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1406,1,1,1199.0,290.0,-119.6514,39.6169,400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1407,1,1,1201.0,609.0,-119.28,39.623,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1408,2,2,1204.5,626.5,-119.2596,39.6203,668.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1409,1,1,1208.0,821.0,-119.033,39.6213,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1410,1,1,1210.0,817.0,-119.0376,39.6194,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1411,2,2,1210.5,1435.5,-118.3173,39.6294,423.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1412,1,1,1210.0,1708.0,-117.9998,39.633,4414.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1413,19,19,1215.42,1700.74,-118.0082,39.628,3712.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1414,2,2,1212.5,513.0,-119.3914,39.6104,1792.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1415,5,5,1214.6,1432.8,-118.3204,39.6256,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1416,30,14,1217.5,456.73,-119.4568,39.6045,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1417,6,5,1214.17,520.67,-119.3825,39.6091,1486.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1418,92,58,1220.73,503.01,-119.4028,39.6028,2120.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1419,1,1,1217.0,847.0,-119.0025,39.6137,2729.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1420,1,1,1218.0,449.0,-119.4658,39.6039,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1421,1,1,1219.0,845.0,-119.0048,39.6119,2607.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1422,11,11,1221.82,1689.09,-118.0217,39.6221,3257.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1423,2,2,1221.5,439.5,-119.4767,39.6005,424.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1424,1,1,1223.0,1697.0,-118.0125,39.6212,3001.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1425,24,13,1229.25,435.88,-119.4807,39.5934,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1426,1,1,1226.0,488.0,-119.4201,39.5976,1523.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1427,2,2,1227.0,547.5,-119.3509,39.5982,1026.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1428,22,19,1232.0,418.5,-119.5008,39.5905,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1429,1,1,1230.0,427.0,-119.491,39.5925,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1430,3,3,1231.0,1694.0,-118.0159,39.6139,2236.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1431,1,1,1232.0,534.0,-119.3664,39.5934,700.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1432,2,2,1233.0,826.5,-119.026,39.5989,1309.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1433,43,25,1239.91,1021.16,-118.7992,39.5964,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1434,1,1,1237.0,1418.0,-118.3372,39.6053,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1435,1,1,1237.0,1697.0,-118.0123,39.6085,1603.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1436,1,1,1238.0,1695.0,-118.0146,39.6076,1529.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1437,6,5,1240.0,489.33,-119.4181,39.5851,500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1438,15,15,1242.33,499.67,-119.406,39.5832,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1439,3,3,1240.0,553.0,-119.3441,39.5866,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1440,4,4,1241.0,558.5,-119.3376,39.5858,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1441,14,7,1244.93,1274.5,-118.5042,39.5961,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1442,13,9,1245.85,604.38,-119.2841,39.5825,2193.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1443,7,5,1246.57,509.29,-119.3947,39.5796,447.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1444,1,1,1246.0,554.0,-119.3427,39.5812,447.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1445,120,70,1253.46,536.77,-119.3625,39.5741,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1446,1,1,1249.0,507.0,-119.3973,39.5774,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1447,1,1,1252.0,289.0,-119.6508,39.5692,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1448,2,2,1252.5,294.5,-119.6444,39.5689,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1449,2,2,1252.5,1696.0,-118.0132,39.5946,211.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1450,6,6,1253.33,1299.5,-118.4749,39.5889,607.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1451,1,1,1254.0,305.0,-119.6321,39.5678,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1452,1,1,1255.0,1275.0,-118.5034,39.587,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1453,116,49,1267.18,631.16,-119.2523,39.5639,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1454,135,97,1277.43,1700.99,-118.0071,39.5722,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1455,171,85,1268.84,1302.4,-118.4712,39.5749,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1456,1,1,1260.0,277.0,-119.6645,39.5617,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1457,1,1,1263.0,1068.0,-118.7441,39.5764,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1458,1,1,1265.0,1419.0,-118.3356,39.58,1749.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1459,6,6,1266.83,1065.0,-118.7476,39.5729,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1460,1,1,1270.0,1284.0,-118.4926,39.5736,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1461,3,2,1280.33,635.33,-119.2471,39.5522,161.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1462,31,20,1283.58,1290.81,-118.4844,39.5615,573.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1463,6,4,1288.17,1077.83,-118.7321,39.5539,182.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1464,28,19,1293.79,633.89,-119.2484,39.54,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1465,22,13,1292.36,1283.77,-118.4924,39.5535,1220.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1466,3,2,1293.0,482.0,-119.425,39.5372,3203.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1467,1,1,1292.0,1380.0,-118.3805,39.5552,1523.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1468,15,11,1295.93,808.8,-119.0449,39.5419,632.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1469,1,1,1294.0,1378.0,-118.3828,39.5534,1431.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1470,2,2,1296.5,658.0,-119.2203,39.5381,1320.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1471,1,1,1297.0,725.0,-119.1423,39.5391,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1473,8,8,1301.75,1381.62,-118.3784,39.5464,2167.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1474,35,27,1308.57,848.06,-118.9989,39.5313,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1475,2,2,1303.5,306.5,-119.6287,39.5233,1276.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1476,2,2,1303.5,624.0,-119.2596,39.5311,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1477,36,22,1307.89,644.28,-119.2359,39.5276,685.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1478,1,1,1305.0,1556.0,-118.1755,39.5457,2147.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1479,62,32,1309.69,864.16,-118.9802,39.5306,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1480,3,2,1306.0,1553.0,-118.1789,39.5448,1933.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1481,119,61,1315.4,310.89,-119.6232,39.5127,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1482,1,1,1310.0,631.0,-119.2513,39.5254,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1483,18,12,1314.5,1690.78,-118.0185,39.5387,707.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1485,1,1,1316.0,612.0,-119.2732,39.5195,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1486,2,2,1316.5,845.5,-119.0017,39.5241,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1487,2,2,1317.0,1676.5,-118.0351,39.5363,269.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1488,1,1,1318.0,521.0,-119.3789,39.5156,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1489,8,4,1321.38,526.88,-119.372,39.5127,573.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1490,1,1,1318.0,833.0,-119.0162,39.5225,509.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1491,1,1,1319.0,738.0,-119.1266,39.5196,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1492,1,1,1319.0,1542.0,-118.1915,39.533,640.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1493,1,1,1319.0,1681.0,-118.0298,39.5345,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1494,10,5,1320.9,615.8,-119.2686,39.5152,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1495,20,9,1322.6,732.75,-119.1326,39.5163,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1496,1,1,1320.0,828.0,-119.0219,39.5206,400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1497,2,2,1321.0,645.5,-119.2341,39.5158,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1498,2,2,1321.5,842.5,-119.005,39.5195,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1499,22,22,1325.68,1687.05,-118.0227,39.5285,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1500,1,1,1324.0,839.0,-119.009,39.5172,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1501,7,6,1324.29,1677.14,-118.0342,39.5297,150.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1502,1,1,1326.0,835.0,-119.0136,39.5153,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1503,1,1,1326.0,868.0,-118.9753,39.516,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1504,4,4,1327.25,742.0,-119.1217,39.5123,386.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1505,1,1,1328.0,585.0,-119.3042,39.5081,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1506,1,1,1328.0,1670.0,-118.0425,39.5263,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
1507,2,2,1330.5,601.0,-119.2855,39.5062,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
