component_id,closed_px,emitted_px,centroid_row,centroid_col,centroid_lon,centroid_lat,median_distance_to_known_m,assessment
634,53,51,1429.64,853.36,-118.9896,39.4224,2236.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
635,75,75,1432.79,458.88,-119.4475,39.4108,4491.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
636,67,67,1434.22,794.48,-119.0579,39.417,2247.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
637,29,29,1435.0,489.0,-119.4124,39.4095,3612.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
640,29,29,1439.0,1188.0,-118.6008,39.4199,905.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
641,50,46,1440.5,1709.0,-117.9957,39.4253,2264.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
642,29,29,1443.0,866.0,-118.9746,39.4106,1769.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
643,165,143,1451.15,350.05,-119.5732,39.3915,1486.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
645,85,85,1459.09,369.18,-119.5507,39.3849,894.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
646,29,29,1462.0,825.0,-119.0217,39.3926,509.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
647,84,83,1468.75,1716.24,-117.9869,39.3999,1964.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
650,47,47,1468.23,437.79,-119.4708,39.3784,1334.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
651,53,46,1471.83,497.43,-119.4015,39.3766,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
652,132,119,1475.65,594.42,-119.2889,39.3754,2353.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
653,59,59,1475.97,398.24,-119.5164,39.3704,1431.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
654,174,133,1486.2,900.29,-118.9337,39.3723,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
655,167,142,1489.53,620.97,-119.2577,39.3635,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
656,187,132,1487.99,1703.64,-118.0013,39.3825,2706.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
657,91,78,1488.04,927.36,-118.9023,39.3712,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
658,46,42,1489.52,396.02,-119.5186,39.3582,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
659,55,55,1509.73,1158.73,-118.6333,39.3557,905.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
662,25,24,1520.68,842.0,-119.0005,39.3401,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
663,46,44,1522.07,1578.22,-118.1464,39.3504,1953.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
664,144,139,1538.38,625.58,-119.2509,39.3196,707.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
667,36,36,1550.0,1447.5,-118.2976,39.3237,2262.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
669,36,36,1560.5,1373.0,-118.3838,39.3132,3287.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
671,120,107,1580.55,1378.15,-118.3775,39.2952,2729.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
673,82,68,1582.51,1332.63,-118.4302,39.2928,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
674,54,53,1587.31,1357.69,-118.4011,39.2889,1902.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
675,60,59,1594.9,680.27,-119.186,39.2699,1581.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
679,101,85,1613.41,851.05,-118.9876,39.2568,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
681,29,29,1612.0,1340.0,-118.4212,39.2664,2508.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
687,76,65,1639.71,1201.43,-118.5812,39.2393,1824.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
690,36,29,1642.5,579.75,-119.301,39.2248,700.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
692,47,46,1645.79,1379.23,-118.3751,39.2365,1558.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
693,29,29,1647.0,939.0,-118.8849,39.2283,922.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
694,78,67,1654.85,668.76,-119.1976,39.2157,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
695,41,36,1653.34,922.34,-118.9041,39.2222,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
696,36,36,1654.5,614.0,-119.261,39.2148,1400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
697,129,113,1660.91,646.99,-119.2226,39.2098,447.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
699,68,68,1666.24,1542.43,-118.1857,39.2201,2264.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
700,58,56,1666.43,1212.07,-118.5683,39.2154,406.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
704,31,29,1676.19,727.9,-119.1286,39.1978,948.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
705,52,38,1685.62,721.27,-119.136,39.1891,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
707,29,29,1689.0,705.0,-119.1547,39.1857,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
711,163,149,1712.42,826.71,-119.0133,39.1672,3036.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
712,118,116,1712.23,1060.52,-118.7428,39.1717,4137.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
713,59,59,1712.75,1247.61,-118.5262,39.1743,1000.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
714,36,36,1717.5,1307.0,-118.4574,39.1709,1901.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
716,25,22,1722.2,929.68,-118.8939,39.1604,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
717,29,29,1724.0,1323.0,-118.4388,39.1652,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
718,29,29,1724.0,1355.0,-118.4018,39.1657,1500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
720,60,52,1727.37,1238.18,-118.5369,39.161,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
722,29,29,1738.0,1056.0,-118.7474,39.1484,1513.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
723,29,29,1744.0,1226.0,-118.5506,39.1458,1664.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
724,50,50,1745.94,836.04,-119.0016,39.1372,447.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
727,29,28,1753.0,1276.0,-118.4926,39.1384,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
729,56,50,1759.96,834.25,-119.0033,39.1245,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
731,46,45,1764.0,1222.22,-118.5546,39.1277,2147.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
735,36,36,1793.5,1640.0,-118.071,39.1066,2059.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
736,36,36,1801.0,808.5,-119.032,39.087,1774.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
737,27,24,1813.89,1289.15,-118.4763,39.0838,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
738,29,29,1823.0,1453.0,-118.2867,39.0778,3662.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
739,72,70,1827.5,1473.0,-118.2635,39.074,3490.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
740,27,23,1828.04,1648.93,-118.0602,39.0756,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
741,102,94,1833.1,819.35,-119.0187,39.0583,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
742,45,45,1833.0,1581.0,-118.1386,39.0703,1627.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
743,140,129,1846.64,1371.01,-118.3811,39.0554,2594.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
745,44,44,1842.95,1292.36,-118.472,39.0576,1554.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
747,29,29,1845.0,970.0,-118.8444,39.0505,2126.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
750,36,36,1854.5,959.0,-118.8569,39.0417,707.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
751,36,36,1854.0,1608.5,-118.1066,39.0517,943.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
752,107,98,1861.84,1107.33,-118.6854,39.0377,429.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
753,57,57,1865.33,1537.39,-118.1886,39.0407,1204.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
757,36,36,1893.0,1257.5,-118.5113,39.012,358.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
758,29,26,1914.0,1190.69,-118.5881,38.9921,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
759,29,29,1935.0,1753.0,-117.9386,38.9802,7430.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
760,93,90,1940.74,1702.69,-117.9966,38.9746,4834.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
761,117,115,1952.62,1284.2,-118.4794,38.9587,3544.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
762,36,36,1973.0,1288.5,-118.474,38.9404,3609.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
763,41,33,1983.0,1502.1,-118.2275,38.9343,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
764,31,29,1986.19,1291.9,-118.4699,38.9286,2308.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
767,91,77,2000.62,1496.18,-118.234,38.9183,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
769,61,55,2006.87,1158.51,-118.6233,38.9079,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
770,36,36,2013.5,1128.0,-118.6583,38.9015,2010.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
771,86,86,2018.74,1115.69,-118.6724,38.8965,3324.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
773,114,82,2035.94,1158.82,-118.6223,38.8818,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
774,174,160,2036.46,1714.05,-117.9823,38.8884,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
775,29,29,2032.0,1245.0,-118.5231,38.8866,1400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
776,95,94,2043.32,1120.41,-118.6664,38.8745,3801.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
778,140,123,2064.85,1169.54,-118.6094,38.8559,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
781,31,29,2074.81,1605.9,-118.1065,38.8528,2100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
782,121,105,2103.93,1173.76,-118.6037,38.8208,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
783,38,38,2101.5,1322.5,-118.4325,38.8252,2133.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
784,111,107,2103.06,1378.25,-118.3683,38.8245,1118.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
785,29,29,2102.0,1142.0,-118.6403,38.822,2983.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
787,146,124,2109.54,1615.62,-118.0948,38.8216,992.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
788,29,29,2109.0,1157.0,-118.6229,38.8159,1676.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
795,40,34,2121.97,1178.55,-118.5979,38.8046,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
796,106,89,2124.99,1391.58,-118.3525,38.805,424.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
797,41,41,2130.66,1280.66,-118.4801,38.7983,2758.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
801,30,24,2145.17,1330.27,-118.4228,38.7859,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
803,66,65,2151.41,1640.56,-118.0655,38.7841,2195.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
804,34,34,2156.5,1419.18,-118.3202,38.7769,300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
805,36,36,2156.0,1436.5,-118.3003,38.7776,1927.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
806,159,153,2170.14,1156.81,-118.6219,38.7608,2816.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
807,113,103,2171.09,1501.51,-118.2253,38.7648,2236.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
808,29,24,2166.0,1739.0,-117.952,38.7719,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
811,29,29,2209.0,1463.0,-118.269,38.7302,1838.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
813,29,29,2218.0,1634.0,-118.0721,38.724,2220.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
815,69,67,2224.38,1418.14,-118.3203,38.7158,1476.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
816,90,82,2236.24,1430.1,-118.3064,38.7052,1343.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
817,29,29,2234.0,1140.0,-118.6399,38.703,7158.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
818,28,23,2237.89,1690.0,-118.0075,38.7067,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
819,106,95,2246.24,1509.24,-118.2152,38.6972,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
822,53,53,2252.53,1736.15,-117.9542,38.694,2209.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
824,38,38,2254.5,1496.5,-118.2297,38.6896,1431.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
825,29,29,2268.0,1199.0,-118.5714,38.6733,6957.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
826,41,41,2271.66,1493.34,-118.2331,38.6741,1838.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
827,50,48,2275.5,1724.0,-117.9679,38.6731,2158.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
828,57,57,2276.12,1446.0,-118.2874,38.6695,1029.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
830,27,22,2284.0,1865.0,-117.8058,38.6667,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
831,106,91,2295.16,1232.97,-118.5319,38.6494,2745.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
832,111,110,2303.09,1871.68,-117.7979,38.6496,670.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
833,71,71,2298.2,1889.13,-117.7779,38.6541,2302.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
836,120,110,2322.29,1783.58,-117.8989,38.6315,800.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
837,29,29,2325.0,1739.0,-117.9501,38.6287,1562.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
839,104,94,2355.89,1571.86,-118.1417,38.5991,2431.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
841,27,27,2388.93,1930.19,-117.7299,38.5727,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
842,142,125,2398.61,1747.2,-117.9398,38.5624,2256.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
846,36,36,2457.5,1435.0,-118.2971,38.5059,707.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
847,29,29,2458.0,1626.0,-118.0781,38.5077,3488.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
848,47,46,2460.77,1468.79,-118.2583,38.5034,1129.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
852,189,151,2495.68,1697.74,-117.9954,38.4745,2308.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
853,72,65,2495.64,2034.9,-117.6089,38.4772,13355.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
854,29,29,2502.0,1658.0,-118.0408,38.4684,922.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
855,124,112,2512.68,1685.82,-118.0088,38.4591,1978.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
856,117,113,2519.65,1403.91,-118.3318,38.4495,2701.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
857,86,77,2520.87,1665.74,-118.0317,38.4515,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
860,51,45,2532.04,1222.67,-118.5392,38.4358,4440.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
861,29,29,2534.0,1961.0,-117.6933,38.4421,7158.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
862,66,61,2538.23,1291.23,-118.4605,38.4313,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
863,29,29,2542.0,1446.0,-118.2832,38.4299,5442.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
864,91,81,2547.44,1662.08,-118.0356,38.4275,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
865,95,87,2578.92,1969.34,-117.6833,38.4017,9953.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
866,44,44,2606.05,1925.64,-117.7331,38.377,5520.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
867,86,82,2615.02,1970.31,-117.6819,38.3692,8703.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
868,29,29,2646.0,1759.0,-117.9234,38.3396,2147.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
870,72,65,2663.29,1939.22,-117.7171,38.3255,4617.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
871,29,24,2661.0,1888.0,-117.7757,38.3272,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
872,29,29,2687.0,2112.0,-117.5193,38.3051,17788.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
873,28,23,2690.89,1803.0,-117.8726,38.2995,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
874,84,71,2704.52,1800.96,-117.8748,38.2872,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
876,113,108,2729.41,1752.81,-117.9296,38.2644,4177.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
877,102,100,2828.22,2028.93,-117.6132,38.1774,12621.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
878,84,70,2840.33,1684.07,-118.0067,38.1638,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
879,29,29,2849.0,2022.0,-117.6209,38.1587,12394.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
882,122,109,2901.86,1982.02,-117.6661,38.1108,7679.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
884,48,48,2925.5,1985.5,-117.662,38.0895,5619.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
887,152,139,2948.11,2193.21,-117.425,38.0702,1529.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
888,91,90,2946.76,1402.84,-118.326,38.0647,2972.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
891,87,81,2972.59,1477.63,-118.2403,38.0424,1523.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
892,149,125,2986.46,1519.44,-118.1925,38.0304,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
895,63,52,2993.56,1594.02,-118.1074,38.0248,386.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
896,175,143,3000.06,1497.61,-118.2172,38.0178,583.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
898,153,138,3009.6,2091.26,-117.5408,38.0143,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
901,57,55,3025.0,1535.0,-118.1742,37.9958,3228.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
902,52,52,3040.15,1454.15,-118.266,37.9812,2536.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
903,29,29,3044.0,1840.0,-117.8267,37.9816,6579.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
904,75,75,3057.52,1319.05,-118.4195,37.9638,4123.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
906,152,142,3066.46,1799.6,-117.8725,37.9611,3354.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
911,27,24,3080.89,1980.15,-117.6668,37.9494,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
912,187,171,3096.0,1801.65,-117.8698,37.9345,3257.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
913,89,85,3107.8,1994.63,-117.6501,37.9252,2607.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
914,173,138,3118.71,1544.66,-118.1619,37.9115,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
915,73,71,3122.6,2028.86,-117.6111,37.9121,2785.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
916,36,36,3122.5,1981.0,-117.6655,37.9119,1268.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
917,36,36,3131.5,1818.0,-117.8508,37.9026,2503.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
919,124,110,3148.66,2016.4,-117.625,37.8886,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
920,36,32,3159.0,2005.5,-117.6374,37.8792,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
922,103,89,3169.46,2085.65,-117.5461,37.8702,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
923,105,104,3176.48,2116.83,-117.5107,37.864,670.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
924,82,64,3187.88,1522.8,-118.1857,37.8489,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
925,81,77,3191.16,1609.68,-118.087,37.8469,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
926,36,36,3193.0,2110.5,-117.5177,37.8491,1012.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
928,78,73,3196.47,2058.59,-117.5767,37.8457,1600.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
929,79,56,3203.13,1674.43,-118.0132,37.8368,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
930,29,29,3205.0,2002.0,-117.641,37.8377,4393.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
931,109,107,3228.59,2010.15,-117.6315,37.8165,5813.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
932,141,128,3238.27,2234.9,-117.3761,37.8088,5148.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
933,160,130,3252.54,1608.61,-118.0874,37.7916,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
935,85,77,3259.91,1632.38,-118.0603,37.7852,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
936,36,36,3268.0,1777.5,-117.8954,37.7792,1992.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
938,192,173,3282.7,2094.55,-117.5353,37.7682,412.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
941,114,101,3305.17,2106.01,-117.5221,37.748,2416.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
942,54,54,3302.28,1982.87,-117.6619,37.7499,4016.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
943,33,30,3320.36,1647.21,-118.0427,37.7308,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
945,196,178,3355.29,1948.7,-117.7003,37.7019,3496.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
948,29,29,3357.0,1691.0,-117.9925,37.6983,2402.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
949,52,52,3362.52,1670.87,-118.0153,37.6931,1903.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
950,74,74,3366.42,1917.68,-117.7354,37.6916,6324.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
